Subject;Catalog;Descr;Section;Course ID;Exam Date;Start Time;End Time;Facil ID;Exam Type;Tot Enrl;Acad Org;Term
ACCT; 201;FINANCIAL ACCOUNTING;01;001034;28.11.2022;19:00:00;22:00:00;SNAA21;MID;71;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;01;001034;18.01.2023;11:45:00;14:45:00;SOS186;FIN;71;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;02;001034;18.01.2023;11:45:00;14:45:00;SOS186;FIN;79;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;02;001034;28.11.2022;19:00:00;22:00:00;SNAA22;MID;79;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;03;001034;18.01.2023;11:45:00;14:45:00;SOSB08;FIN;81;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;03;001034;28.11.2022;19:00:00;22:00:00;SNAA52;MID;81;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;03;001034;28.11.2022;19:00:00;22:00:00;SNAA51;MID;81;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;03;001034;18.01.2023;11:45:00;14:45:00;SOS186;FIN;81;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;04;001034;28.11.2022;19:00:00;22:00:00;ENGZ50;MID;80;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;04;001034;18.01.2023;11:45:00;14:45:00;ENGZ50;FIN;80;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;05;001034;28.11.2022;19:00:00;22:00:00;ENGZ50;MID;80;CASE;2221
ACCT; 201;FINANCIAL ACCOUNTING;05;001034;18.01.2023;11:45:00;14:45:00;ENGZ50;FIN;80;CASE;2221
ACCT; 202;MGMT ACCOUNT;01;001639;27.11.2022;08:30:00;11:30:00;SNAA52;MID;51;CASE;2221
ACCT; 202;MGMT ACCOUNT;01;001639;19.01.2023;18:15:00;21:15:00;SNAB172;FIN;51;CASE;2221
ACCT; 202;MGMT ACCOUNT;02;001639;27.11.2022;08:30:00;11:30:00;SNAA21;MID;23;CASE;2221
ACCT; 202;MGMT ACCOUNT;02;001639;19.01.2023;18:15:00;21:15:00;SNAA21;FIN;23;CASE;2221
ACCT; 202;MGMT ACCOUNT;03;001639;27.11.2022;08:30:00;11:30:00;SNAA22;MID;50;CASE;2221
ACCT; 202;MGMT ACCOUNT;03;001639;19.01.2023;18:15:00;21:15:00;SNAA22;FIN;50;CASE;2221
ACCT; 321;FIN. STATEMENTS ANALYSIS;01;001031;27.11.2022;08:30:00;11:30:00;SNAA22;MID;19;CASE;2221
ACCT; 321;FIN. STATEMENTS ANALYSIS;01;001031;19.01.2023;18:15:00;21:15:00;SNAA22;FIN;19;CASE;2221
ARHA; 121;INTRO TO HIST ART VIS CUL;01;001453;17.01.2023;11:45:00;14:45:00;CASEZ48;FIN;35;CSSH;2221
ARHA; 121;INTRO TO HIST ART VIS CUL;01;001453;26.11.2022;11:45:00;14:45:00;SCIZ24;MID;35;CSSH;2221
ARHA; 225;OTTM STATE: 1299-1566;01;003210;22.01.2023;08:30:00;11:30:00;CASEB15;FIN;4;CSSH;2221
ARHA; 306;CULTURAL HERITAGE MGMT I;01;000861;27.12.2022;19:00:00;22:00:00;SNAB152;MID;23;CSSH;2221
ARHA; 306;CULTURAL HERITAGE MGMT I;01;000861;25.01.2023;15:00:00;18:00:00;SNAA51;FIN;23;CSSH;2221
ARHA; 306;CULTURAL HERITAGE MGMT I;01;000861;22.11.2022;19:00:00;22:00:00;SNAB152;MID;23;CSSH;2221
ARHA; 318;LATE ANTIQUE & BYZAN ART;01;000407;21.01.2023;08:30:00;11:30:00;CASEZ26;FIN;16;CSSH;2221
ARHA; 407;CONSTANTINOPLE 330-1453;01;000241;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;18;CSSH;2221
ARHA; 407;CONSTANTINOPLE 330-1453;01;000241;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;18;CSSH;2221
ARHA; 407;CONSTANTINOPLE 330-1453;01;000241;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;18;CSSH;2221
ARHA; 421;PAINTING IN THE OTTOM EMP;01;000242;18.01.2023;11:45:00;14:45:00;SOS103;FIN;17;CSSH;2221
ARHA; 421;PAINTING IN THE OTTOM EMP;01;000242;18.01.2023;11:45:00;14:45:00;SOS104;FIN;17;CSSH;2221
ARHA; 491;HONORS  THESIS PROJECT;01;003572;19.01.2023;15:00:00;18:00:00;SNAA11;FIN;1;CSSH;2221
ARHA; 501;ANATOLIAN CIVILIZATS II;01;000014;19.01.2023;11:45:00;14:45:00;CASE133;FIN;8;GSSSH;2221
ARHA; 505;MUSE STUD&CUL HRT MGMT II;01;000017;18.01.2023;08:30:00;11:30:00;CASE134;FIN;5;GSSSH;2221
ARHA; 506;ARCH METH&THEORY;02;000222;18.01.2023;08:30:00;11:30:00;CASEB12;FIN;5;GSSSH;2221
ARHA; 510;RESEARCH SEMINAR;01;000019;23.01.2023;08:30:00;11:30:00;SNAA11;FIN;5;GSSSH;2221
ARHA; 522;PAINTING IN OTTOM EMPIRE;01;000020;18.01.2023;11:45:00;14:45:00;SOS104;FIN;8;GSSSH;2221
ARHA; 522;PAINTING IN OTTOM EMPIRE;01;000020;18.01.2023;11:45:00;14:45:00;SOS103;FIN;8;GSSSH;2221
ARHA; 527;CONSTANTINOPLE(330-1453);01;000022;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;2;GSSSH;2221
ARHA; 527;CONSTANTINOPLE(330-1453);01;000022;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;2;GSSSH;2221
ARHA; 527;CONSTANTINOPLE(330-1453);01;000022;19.01.2023;18:15:00;21:15:00;CASEZ48;FIN;2;GSSSH;2221
ARHA; 539;19TH CENTURY OTTOMAN CITIES;01;004491;20.01.2023;11:45:00;14:45:00;CASE134;FIN;9;GSSSH;2221
ARTS; 302;WORLD THEATRE II;01;000027;20.01.2023;08:30:00;11:30:00;SOSB10;FIN;30;CSSH;2221
ARTS; 302;WORLD THEATRE II;02;000027;20.01.2023;08:30:00;11:30:00;SOSB10;FIN;35;CSSH;2221
ARTS; 302;WORLD THEATRE II;02;000027;20.01.2023;08:30:00;11:30:00;SOSB11;FIN;35;CSSH;2221
ASIU; 102;IMAGINING THE OTHER;01;001196;23.01.2023;15:00:00;18:00:00;SNAA52;FIN;50;CSSH;2221
ASIU; 102;IMAGINING THE OTHER;01;001196;15.12.2022;19:00:00;22:00:00;SNAB172;MID;50;CSSH;2221
ASIU; 102;IMAGINING THE OTHER;04;001196;23.01.2023;15:00:00;18:00:00;SNAA22;FIN;68;CSSH;2221
ASIU; 104;ART AND INNOVATION;01;000613;19.01.2023;08:30:00;11:30:00;SNAA21;FIN;34;CSSH;2221
ASIU; 104;ART AND INNOVATION;02;000613;19.01.2023;08:30:00;11:30:00;SNAA21;FIN;35;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;01;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;01;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;01;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;01;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;02;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;02;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;02;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;02;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;03;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;03;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;03;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;03;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;30;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;04;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;04;000618;21.01.2023;08:30:00;11:30:00;ENGZ50;FIN;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;04;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;29;CSSH;2221
ASIU; 109;ART OF MUS &MOV 20TH CENT;04;000618;4.12.2022;15:00:00;18:00:00;ENGZ50;MID;29;CSSH;2221
ASIU; 116;BODIES IN LITERATURE;01;000671;9.12.2022;19:00:00;22:00:00;SOSB10;MID;52;CSSH;2221
ASIU; 118;DESIGN THINKING;01;003877;20.01.2023;15:00:00;18:00:00;SNAB119;FIN;30;CSSH;2221
ASIU; 124;ART&MED:INTRO TO VIS MED&HEALT;01;004226;22.11.2022;19:00:00;22:00:00;SNA158;MID;31;CSSH;2221
ASIU; 124;ART&MED:INTRO TO VIS MED&HEALT;01;004226;28.12.2022;19:00:00;22:00:00;SNA158;MID;31;CSSH;2221
ASIU; 124;ART&MED:INTRO TO VIS MED&HEALT;01;004226;18.01.2023;18:15:00;21:15:00;SNAB119;FIN;31;CSSH;2221
ASIU; 128;MUSIC AND POLITICS;01;004159;12.11.2022;11:45:00;14:45:00;SNAA22;MID;55;CSSH;2221
ASIU; 128;MUSIC AND POLITICS;01;004159;18.01.2023;15:00:00;18:00:00;SOSB35;FIN;55;CSSH;2221
ASIU; 128;MUSIC AND POLITICS;01;004159;18.01.2023;15:00:00;18:00:00;SOSB07;FIN;55;CSSH;2221
ASIU; 128;MUSIC AND POLITICS;01;004159;12.11.2022;11:45:00;14:45:00;SNAA11;MID;55;CSSH;2221
ASIU; 128;MUSIC AND POLITICS;01;004159;18.01.2023;15:00:00;18:00:00;SOSB16;FIN;55;CSSH;2221
BLAW; 202;BUSINESS LAW;01;000683;20.01.2023;08:30:00;11:30:00;SOS186;FIN;159;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;01;003727;16.01.2023;18:15:00;21:15:00;SOSB11;FIN;22;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;01;003727;16.01.2023;18:15:00;21:15:00;SOSB11;FIN;22;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;01;003727;16.01.2023;18:15:00;21:15:00;SOSB11;FIN;22;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;02;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;17;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;02;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;17;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;02;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;17;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;03;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;30;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;03;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;30;CASE;2221
BUSA; 499;BUSINESS ADMINISTRATN CAPSTONE;03;003727;16.01.2023;18:15:00;21:15:00;SOSB07;FIN;30;CASE;2221
CAMM; 517;CELL CULTURE;01;003509;17.01.2023;08:30:00;11:30:00;SOSB10;FIN;55;GSHS;2221
CAMM; 517;CELL CULTURE;01;003509;17.01.2023;08:30:00;11:30:00;SOSB11;FIN;55;GSHS;2221
CAMM; 522;CELL SIGN MECH IN HEALTH&DISE;01;004163;16.01.2023;18:15:00;21:15:00;SNAB220;FIN;19;GSHS;2221
CAMM; 523;MOLECULAR BIOTECHNOLOGY;01;004164;17.01.2023;18:15:00;21:15:00;SNA104;FIN;24;GSHS;2221
CAMM; 524;MECHANOBIOLOGY&CELL-MATRIX INT;01;004165;20.01.2023;11:45:00;14:45:00;CASEB33;FIN;10;GSHS;2221
CAMM; 535;FUNDAMENTALS OF BIOLOGICAL DAT;01;004442;19.01.2023;15:00:00;18:00:00;CASEZ08;FIN;21;GSHS;2221
CAMM; 536;3D MODEL SYS. FOR PRECLIN APP;01;004484;22.01.2023;15:00:00;18:00:00;CASEB39;FIN;14;GSHS;2221
CAMM; 537;MECHANISMS OF CELL DEATH;01;004485;18.01.2023;18:15:00;21:15:00;SNA122;FIN;4;GSHS;2221
CAMM; 537;MECHANISMS OF CELL DEATH;01;004485;18.01.2023;18:15:00;21:15:00;SNA122;FIN;4;GSHS;2221
CAMM; 537;MECHANISMS OF CELL DEATH;01;004485;18.01.2023;18:15:00;21:15:00;SNA122;FIN;4;GSHS;2221
CAMM; 553;ST IN CAMM;01;003879;23.01.2023;15:00:00;18:00:00;SNA122;FIN;7;GSHS;2221
CHBI; 201;PRIN&CAL IN CHEM&BIO ENG;01;000264;16.01.2023;15:00:00;18:00:00;SOSB07;FIN;48;CE;2221
CHBI; 300;BIOCHEMISTRY;01;000650;13.12.2022;19:00:00;22:00:00;SNAA22;MID;50;CE;2221
CHBI; 300;BIOCHEMISTRY;01;000650;22.11.2022;19:00:00;22:00:00;STD201;MID;50;CE;2221
CHBI; 300;BIOCHEMISTRY;01;000650;24.01.2023;11:45:00;14:45:00;SNAB172;FIN;50;CE;2221
CHBI; 305;HEAT&MASS TRANSFERS;01;004181;16.01.2023;18:15:00;21:15:00;CASEZ48;FIN;38;CE;2221
CHBI; 402;CHEM & BIOL. ENG. LAB;01;000267;17.01.2023;08:30:00;11:30:00;SOSB07;FIN;42;CE;2221
CHBI; 403;PROCESS & PRODUCT DESIGN;01;001878;19.01.2023;08:30:00;11:30:00;SCIZ24;FIN;38;CE;2221
CHBI; 412;CATALYSIS AT SURFACES;01;000706;17.12.2022;15:00:00;21:15:00;SNA104;MID;9;CE;2221
CHBI; 412;CATALYSIS AT SURFACES;01;000706;17.01.2023;11:45:00;14:45:00;SNA103;FIN;9;CE;2221
CHBI; 412;CATALYSIS AT SURFACES;01;000706;17.01.2023;11:45:00;14:45:00;SNA103;FIN;9;CE;2221
CHBI; 415;REFINING TECHNOLOGIES;01;001957;10.12.2022;15:00:00;21:15:00;ENGB29;MID;17;CE;2221
CHBI; 415;REFINING TECHNOLOGIES;01;001957;16.01.2023;11:45:00;14:45:00;CASEZ48;FIN;17;CE;2221
CHBI; 415;REFINING TECHNOLOGIES;01;001957;16.01.2023;11:45:00;14:45:00;CASEZ48;FIN;17;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;23.11.2022;19:00:00;22:00:00;SNAA43;MID;58;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;20.01.2023;08:30:00;11:30:00;SNAA22;FIN;58;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;23.11.2022;19:00:00;22:00:00;SNAA42;MID;58;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;20.12.2022;19:00:00;22:00:00;SNAA43;MID;58;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;20.12.2022;19:00:00;22:00:00;SNAA42;MID;58;CE;2221
CHBI; 418;BIOCHEMICAL ENGINEERING;01;003797;20.01.2023;08:30:00;11:30:00;SNAA22;FIN;58;CE;2221
CHBI; 430;SYSTEM BIOLOGY;01;004409;27.11.2022;11:45:00;14:45:00;SNAB119;MID;24;CE;2221
CHBI; 430;SYSTEM BIOLOGY;01;004409;20.01.2023;11:45:00;14:45:00;CASEZ48;FIN;24;CE;2221
CHBI; 432;DRUG DELIVERY;01;004394;19.01.2023;15:00:00;18:00:00;SNA159;FIN;14;CE;2221
CHBI; 441;PROCESS SYSTEMS ENGINEERING;01;004493;22.01.2023;15:00:00;18:00:00;SOS103;FIN;3;CE;2221
CHBI; 441;PROCESS SYSTEMS ENGINEERING;01;004493;22.01.2023;15:00:00;18:00:00;SOS103;FIN;3;CE;2221
CHBI; 491;CHEM & BIOL ENG DESIGN;01;000716;18.01.2023;15:00:00;18:00:00;SCIZ32;FIN;5;CE;2221
CHBI; 501;TRANSPORT PHENOMENA;01;002812;23.01.2023;11:45:00;14:45:00;ENGB05;FIN;12;GSSE;2221
CHBI; 501;TRANSPORT PHENOMENA;01;002812;30.11.2022;19:00:00;22:00:00;SNA104;MID;12;GSSE;2221
CHBI; 502;ADV. REACTION ENGINEERING;01;001946;16.12.2022;19:00:00;22:00:00;SNA103;MID;9;GSSE;2221
CHBI; 502;ADV. REACTION ENGINEERING;01;001946;19.01.2023;15:00:00;18:00:00;ENGB05;FIN;9;GSSE;2221
CHBI; 503;ADV. THERMODYNAMICS;01;002762;18.01.2023;11:45:00;14:45:00;SNA122;FIN;7;GSSE;2221
CHBI; 503;ADV. THERMODYNAMICS;01;002762;28.12.2022;19:00:00;22:00:00;SNA104;MID;7;GSSE;2221
CHBI; 503;ADV. THERMODYNAMICS;01;002762;10.11.2022;19:00:00;22:00:00;SNA104;MID;7;GSSE;2221
CHBI; 512;CATALYSIS AT SURFACES;01;000707;17.12.2022;15:00:00;21:15:00;SNA104;MID;11;GSSE;2221
CHBI; 512;CATALYSIS AT SURFACES;01;000707;17.01.2023;11:45:00;14:45:00;SNA103;FIN;11;GSSE;2221
CHBI; 512;CATALYSIS AT SURFACES;01;000707;17.01.2023;11:45:00;14:45:00;SNA103;FIN;11;GSSE;2221
CHBI; 515;REFINING TECHNOLOGIES;01;001958;10.12.2022;15:00:00;21:15:00;ENGB29;MID;14;GSSE;2221
CHBI; 515;REFINING TECHNOLOGIES;01;001958;16.01.2023;11:45:00;14:45:00;CASEZ48;FIN;14;GSSE;2221
CHBI; 515;REFINING TECHNOLOGIES;01;001958;16.01.2023;11:45:00;14:45:00;CASEZ48;FIN;14;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;20.01.2023;08:30:00;11:30:00;SNAA22;FIN;3;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;20.12.2022;19:00:00;22:00:00;SNAA43;MID;3;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;23.11.2022;19:00:00;22:00:00;SNAA43;MID;3;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;20.01.2023;08:30:00;11:30:00;SNAA22;FIN;3;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;23.11.2022;19:00:00;22:00:00;SNAA42;MID;3;GSSE;2221
CHBI; 518;BIOCHEMICAL ENGINEERING;01;003798;20.12.2022;19:00:00;22:00:00;SNAA42;MID;3;GSSE;2221
CHBI; 530;SYSTEM BIOLOGY;01;002723;27.11.2022;11:45:00;14:45:00;SNAB119;MID;10;GSSE;2221
CHBI; 530;SYSTEM BIOLOGY;01;002723;20.01.2023;11:45:00;14:45:00;CASEZ48;FIN;10;GSSE;2221
CHBI; 532;DRUG DELIVERY;01;004395;19.01.2023;15:00:00;18:00:00;SNA159;FIN;11;GSSE;2221
CHBI; 541;PROCESS SYSTEMS ENGINEERING;01;004492;22.01.2023;15:00:00;18:00:00;SOS103;FIN;5;GSSE;2221
CHBI; 541;PROCESS SYSTEMS ENGINEERING;01;004492;22.01.2023;15:00:00;18:00:00;SOS103;FIN;5;GSSE;2221
CHEM; 101;GENERAL CHEMISTRY I;01;000202;28.12.2022;19:00:00;22:00:00;ENGZ50;MID;113;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;01;000202;24.11.2022;19:00:00;22:00:00;SNAA52;MID;113;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;01;000202;24.11.2022;19:00:00;22:00:00;SNAA43;MID;113;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;01;000202;19.01.2023;18:15:00;21:15:00;ENGZ50;FIN;113;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;LABA;000202;7.01.2023;15:00:00;18:00:00;SNAA21;MID;24;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;LABB;000202;7.01.2023;15:00:00;18:00:00;SNAA21;MID;24;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;LABC;000202;7.01.2023;15:00:00;18:00:00;SNAA22;MID;25;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;LABD;000202;7.01.2023;15:00:00;18:00:00;SNAA22;MID;23;CS;2221
CHEM; 101;GENERAL CHEMISTRY I;LABE;000202;7.01.2023;15:00:00;18:00:00;SNAA22;MID;17;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;12.11.2022;08:30:00;11:30:00;SOSB10;MID;98;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;12.11.2022;08:30:00;11:30:00;SOSB08;MID;98;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;25.12.2022;15:00:00;18:00:00;SOSB08;MID;98;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;25.12.2022;15:00:00;18:00:00;SOSB07;MID;98;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;24.01.2023;15:00:00;18:00:00;SOSB08;FIN;98;CS;2221
CHEM; 103;GENERAL CHEMISTRY;01;001086;24.01.2023;15:00:00;18:00:00;SOSB07;FIN;98;CS;2221
CHEM; 103L;GENERAL CHEMISTRY LABORATORY;LABA;004113;23.01.2023;08:30:00;11:30:00;SOSB21;FIN;17;CS;2221
CHEM; 103L;GENERAL CHEMISTRY LABORATORY;LABB;004113;23.01.2023;08:30:00;11:30:00;SOSB11;FIN;17;CS;2221
CHEM; 103L;GENERAL CHEMISTRY LABORATORY;LABC;004113;23.01.2023;08:30:00;11:30:00;SOSB21;FIN;20;CS;2221
CHEM; 103L;GENERAL CHEMISTRY LABORATORY;LABD;004113;23.01.2023;08:30:00;11:30:00;SOSB11;FIN;15;CS;2221
CHEM; 103L;GENERAL CHEMISTRY LABORATORY;LABE;004113;23.01.2023;08:30:00;11:30:00;SOSB21;FIN;21;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;9.11.2022;19:00:00;22:00:00;SNAB149;MID;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.12.2022;19:00:00;22:00:00;SNAB220;MID;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;9.11.2022;19:00:00;22:00:00;SNAB242;MID;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;9.11.2022;19:00:00;22:00:00;SNAB220;MID;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.12.2022;19:00:00;22:00:00;SNAB242;MID;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.01.2023;08:30:00;11:30:00;SNAB220;FIN;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.01.2023;08:30:00;11:30:00;SNAB242;FIN;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.01.2023;08:30:00;11:30:00;SNAB149;FIN;181;CS;2221
CHEM; 104;CHEMISTRY FOR ENGINEERING;01;004423;22.12.2022;19:00:00;22:00:00;SNAB149;MID;181;CS;2221
CHEM; 201;ANALYTICAL CHEMISTRY;01;000219;18.01.2023;08:30:00;11:30:00;SNAB173;FIN;10;CS;2221
CHEM; 201;ANALYTICAL CHEMISTRY;01;000219;28.12.2022;19:00:00;22:00:00;SNA103;MID;10;CS;2221
CHEM; 201;ANALYTICAL CHEMISTRY;01;000219;23.11.2022;19:00:00;22:00:00;SNA103;MID;10;CS;2221
CHEM; 206;ORGANIC CHEMISTRY;01;000201;11.11.2022;19:00:00;22:00:00;SCI103;MID;13;CS;2221
CHEM; 206;ORGANIC CHEMISTRY;01;000201;22.12.2022;19:00:00;22:00:00;SCI103;MID;13;CS;2221
CHEM; 206;ORGANIC CHEMISTRY;01;000201;16.01.2023;18:15:00;21:15:00;SOSB16;FIN;13;CS;2221
CHEM; 206;ORGANIC CHEMISTRY;LABA;000201;24.01.2023;11:45:00;14:45:00;SNA103;FIN;10;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;01;003817;22.12.2022;19:00:00;22:00:00;SNAA21;MID;77;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;01;003817;18.01.2023;18:15:00;21:15:00;SNAA21;FIN;77;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;01;003817;25.11.2022;19:00:00;22:00:00;SNAB172;MID;77;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;01;003817;25.11.2022;19:00:00;22:00:00;SNAB152;MID;77;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;LABA;003817;24.01.2023;15:00:00;18:00:00;SNAA21;FIN;25;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;LABA;003817;24.01.2023;15:00:00;18:00:00;SNAA51;FIN;25;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;LABB;003817;24.01.2023;15:00:00;18:00:00;SNAA21;FIN;19;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;LABC;003817;24.01.2023;15:00:00;18:00:00;SNAA21;FIN;23;CS;2221
CHEM; 216;ORGANIC CHEMISTRY;LABD;003817;24.01.2023;15:00:00;18:00:00;SNAA21;FIN;10;CS;2221
CHEM; 301;PHYSCL CHEM. I;01;000268;28.12.2022;19:00:00;22:00:00;SOSB07;MID;55;CS;2221
CHEM; 301;PHYSCL CHEM. I;01;000268;22.01.2023;15:00:00;18:00:00;SNAA21;FIN;55;CS;2221
CHEM; 301;PHYSCL CHEM. I;01;000268;21.11.2022;19:00:00;22:00:00;SOSB07;MID;55;CS;2221
CHEM; 303;ATOMIC & MOLECULAR STRUC.;01;000208;24.11.2022;19:00:00;22:00:00;SOSB16;MID;22;CS;2221
CHEM; 303;ATOMIC & MOLECULAR STRUC.;01;000208;17.01.2023;15:00:00;18:00:00;CASEZ08;FIN;22;CS;2221
CHEM; 303;ATOMIC & MOLECULAR STRUC.;01;000208;29.12.2022;19:00:00;22:00:00;SOSB16;MID;22;CS;2221
CHEM; 303;ATOMIC & MOLECULAR STRUC.;01;000208;17.01.2023;15:00:00;18:00:00;CASEZ08;FIN;22;CS;2221
CHEM; 502;ADVANCED ORGANIC CHEMISTRY;01;003772;16.01.2023;18:15:00;21:15:00;ENGB06;FIN;6;GSSE;2221
CHEM; 502;ADVANCED ORGANIC CHEMISTRY;01;003772;26.12.2022;19:00:00;22:00:00;SCIZ07;MID;6;GSSE;2221
CHEM; 502;ADVANCED ORGANIC CHEMISTRY;01;003772;21.11.2022;19:00:00;22:00:00;SCIZ07;MID;6;GSSE;2221
CHEM; 504;ADV. INST. ANLYS. TECH. MTRLS;01;003774;23.01.2023;08:30:00;11:30:00;SCI129;FIN;3;GSSE;2221
CHEM; 504;ADV. INST. ANLYS. TECH. MTRLS;01;003774;23.01.2023;08:30:00;11:30:00;SCI129;FIN;3;GSSE;2221
CHEM; 515;MATERIALS SCIENCS&ENGINEERNG I;01;003775;8.12.2022;19:00:00;22:00:00;SCIZ24;MID;8;GSSE;2221
