Component;Subject;Catalog;Section;Course ID;Descr;Tot Enrl;Career;Acad Org;Mon;Tues;Wed;Thurs;Fri;Sat;Sun;Facil ID;Type;Capacity;Mtg Start;Mtg End;Start Date;End Date;Term;Class Nbr;Mode
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;01;004238;FOUNDATION II;14;EEDU;ELC;Y;N;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3571;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;N;Y;N;N;SOS145;ELC;19;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;N;Y;N;N;SOS145;ELC;19;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;N;Y;N;N;SOS145;ELC;19;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;N;Y;N;N;N;SCIZ29;ELC;23;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;N;Y;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;N;Y;N;N;N;N;N;SOS145;ELC;19;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;1048;02;004238;FOUNDATION II;15;EEDU;ELC;Y;N;N;N;N;N;N;CASEZ33;ELC;20;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3572;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;N;Y;N;N;ELC115;ELC;53;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;N;Y;N;N;ELC115;ELC;53;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;N;Y;N;N;ELC115;ELC;53;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;N;Y;N;N;N;SOSB30;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;N;Y;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;N;Y;N;N;N;N;N;ELCB13;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;ELCB15;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;ELCB15;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;ELCB15;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;SCIZ08;ELC;21;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;SCIZ08;ELC;21;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;01;004241;PRE-INTERMEDIATE II;23;EEDU;ELC;Y;N;N;N;N;N;N;SCIZ08;ELC;21;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3573;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;SCIZ09;ELC;21;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;SCIZ09;ELC;21;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;SCIZ09;ELC;21;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;SOSB28;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;ELCB09;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;12:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;CASEZ16A;ELC;24;14:30:00;15:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;02;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB13;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3574;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;CASEZ33;ELC;20;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;CASEZ33;ELC;20;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;N;Y;N;N;CASEZ33;ELC;20;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;N;Y;N;N;N;ELCB06;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;N;Y;N;N;N;N;SOSB29;ELC;24;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;N;Y;N;N;N;N;N;SOSB29;ELC;24;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;03;004241;PRE-INTERMEDIATE II;24;EEDU;ELC;Y;N;N;N;N;N;N;ELCB12;ELC;25;13:30:00;14:20:00;27.02.2023;2.06.2023;2222;3575;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;N;Y;N;N;ENGB05;LCTR;34;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;N;Y;N;N;ENGB05;LCTR;34;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;N;Y;N;N;ENGB05;LCTR;34;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;08:30:00;11:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;N;Y;N;N;N;ELCB09;ELC;25;12:30:00;15:20:00;27.02.2023;2.06.2023;2222;3576;P
LEC;ELC;2033;04;004241;PRE-INTERMEDIATE II;25;EEDU;ELC;N;N;Y;N;N;N;N;SOSB30;ELC;24;08:30:00;12:20:00;27.02.2023;2.06.2023;2222;3576;P
